Date/temp,time(ms),magx (mG),magy (mG),magz (mG),mag(mG),real mag(mG),offset mG,predicted offset,predicted scale,new offest from sphere,,new mag (mG),
,21320,-69,-5.25,-572.25,576.4187931,,48.95279307,,,90.06330955,,517.9758309,
,21355,-88.5,16.5,-569.25,576.3246156,,48.85861556,,,92.79484707,,517.8329918,
,21390,-108.75,46.5,-567.75,579.9386821,,52.4726821,,,40.69892361,,521.0864292,
,21425,-114.75,79.5,-567,583.9321985,,56.46619855,,,27.73049457,,522.2000248,
,21460,-116.25,93.75,-565.5,584.8874892,,57.42148918,,,31.46023971,,521.8570572,
,21495,-123.75,113.25,-561,585.5430172,,58.07701721,,,29.4474087,,522.0394533,
,21530,-129,122.25,-560.25,587.7636642,,60.29766424,,,8.071163034,,524.6250208,
,21565,-128.25,143.25,-552,584.527694,,57.06169395,,,68.34962314,,519.1986169,
,21600,-131.25,177,-551.25,593.6599405,,66.19394054,,,0.119185177,,527.1207679,
,21635,-128.25,204.75,-539.25,590.8986271,,63.43262709,,,28.14440654,,522.1608698,
,21671,-117,211.5,-543,594.3654179,,66.8994179,,,18.37525813,,523.1793628,
,21706,-115.5,207.75,-542.25,592.0602799,,64.59427987,,,47.63876027,,520.5639162,
,21741,-116.25,204.75,-544.5,593.2258213,,65.75982125,,,29.00275712,,522.0805792,
,21776,-108.75,210.75,-550.5,599.4100224,,71.94402244,,,0.329301614,,526.8921519,
,21811,-111,219,-549,601.4008646,,73.93486465,,,2.894127588,,529.1672136,
,21846,-105.75,226.5,-541.5,596.4122421,,68.94624208,,,24.01876766,,522.5651054,
,21881,-114,243.75,-532.5,596.6291248,,69.16312475,,,11.25190967,,524.1116134,
,21916,-120,256.5,-529.5,600.468567,,73.00256704,,,3.280122762,,529.2771109,
,21951,-118.5,256.5,-528,598.8476434,,71.3816434,,,0.043148438,,527.258278,
,21986,-113.25,259.5,-529.5,600.4465526,,72.98055258,,,0.139489411,,527.8394828,
,22021,-111.75,263.25,-528,600.4769979,,73.01099789,,,0.007734766,,527.5539475,
,22056,-113.25,266.25,-524.25,598.7926916,,71.32669159,,,1.894920669,,526.0894388,
,22091,-108,276,-518.25,597.0117775,,69.54577752,,,18.2743065,,523.1911542,
,22126,-106.5,272.25,-522,598.286146,,70.820146,,,10.69423311,,524.1957962,
,22161,-102.75,269.25,-531,604.1639885,,76.6979885,,,4.720481089,,529.6386668,
,22196,-92.25,269.25,-533.25,604.4511457,,76.98514567,,,0.188849689,,527.9005684,
,22231,-84.75,262.5,-536.25,603.0363795,,75.5703795,,,6.169864522,,524.9820788,
,22266,-78.75,270.75,-538.5,607.856377,,80.39037695,,,2.407175013,,529.0175073,
,22301,-75.75,261,-545.25,609.2262511,,81.76025108,,,6.317911476,,529.9795456,
,22337,-64.5,252,-549.75,608.1852617,,80.71926166,,,0.242561215,,526.973495,
,22372,-66,251.25,-557.25,614.8252801,,87.35928006,,,48.52552044,,534.4320262,
,22407,-55.5,240.75,-558,610.2497952,,82.78379517,,,0.184824653,,527.8959124,
,22442,-57,249,-553.5,609.6000738,,82.13407382,,,0.035467519,,527.2776718,
,22477,-47.25,258,-560.25,618.6086202,,91.14262021,,,62.2819799,,535.3578933,
,22512,-41.25,261,-549,609.2811851,,81.81518509,,,10.6031894,,524.2097461,
,22547,-32.25,259.5,-556.5,614.8760546,,87.41005458,,,2.163936114,,528.9370323,
,22582,-30.75,260.25,-560.25,618.5108629,,91.04486288,,,27.2030865,,532.6816578,
,22617,-21,260.25,-557.25,615.3849405,,87.9189405,,,0.125330433,,527.8200204,
,22652,-18,267,-559.5,620.2042002,,92.73820024,,,26.56712063,,532.6203303,
,22687,-28.5,268.5,-553.5,615.8463688,,88.38036883,,,3.599147559,,529.3631419,
,22722,-18.75,282,-540,609.4879511,,82.02195107,,,41.87915129,,520.9945897,
,22757,-14.25,297,-539.25,615.7943041,,88.32830413,,,0.004360154,,527.3999685,
,22792,-24.75,295.5,-543,618.6936338,,91.2276338,,,20.9050449,,532.0382035,
,22827,-23.25,292.5,-541.5,615.8888394,,88.4228394,,,1.595636834,,528.7291852,
,22862,-21,287.25,-545.25,616.6450559,,89.17905593,,,2.898047882,,529.1683654,
,22897,-28.5,286.5,-549.75,620.580021,,93.11402103,,,50.12887322,,534.5461747,
,22932,-31.5,279.75,-546.75,614.9698163,,87.50381633,,,1.917724877,,528.8508194,
,22967,-36,277.5,-545.25,612.8619849,,85.39598487,,,0.051674875,,527.2386789,
,23003,-37.5,281.25,-542.25,611.9990809,,84.53308088,,,0.838195097,,526.55047,
,23038,-36,273.75,-549.75,615.1911288,,87.72512884,,,5.306142601,,529.7695066,
,23073,-42.75,267,-549,611.9784004,,84.51240035,,,0.014466874,,527.3457217,
,23108,-38.25,265.5,-552.75,614.3987915,,86.9327915,,,3.303391787,,529.2835235,
,23143,-55.5,258.75,-547.5,608.1020165,,80.63601652,,,4.806161548,,525.273704,
,23178,-52.5,270.75,-539.25,605.683395,,78.21739502,,,28.81988477,,522.0975845,
,23213,-53.25,278.25,-540.75,610.4663689,,83.00036885,,,0.003140933,,527.409956,
,23248,-53.25,268.5,-547.5,612.1144195,,84.64841945,,,2.962959985,,529.1873251,
,23283,-60,258.75,-546.75,607.8545262,,80.38852618,,,2.889853085,,525.7660432,
,23318,-63,255.75,-546,606.2120607,,78.74606067,,,8.601163249,,524.533226,
,23353,-60.75,242.25,-553.5,607.2379064,,79.77190643,,,3.975753528,,525.4720708,
,23388,-52.5,239.25,-559.5,610.7676011,,83.30160106,,,0.284387499,,527.9992799,
,23423,-53.25,234.75,-556.5,606.3294278,,78.86342779,,,16.56541402,,523.3959369,
,23458,-49.5,240.75,-558.75,610.419835,,82.95383503,,,0.138026679,,527.0944806,
,23493,-48,258,-549,608.4973295,,81.03132949,,,8.973855939,,524.4703605,
,23528,-54.75,264,-548.25,610.9595936,,83.49359359,,,0.547189921,,528.2057229,
,23563,-62.25,268.5,-544.5,610.2848208,,82.8188208,,,1.573630518,,528.7204443,
,23598,-49.5,263.25,-543.75,606.1475687,,78.68156867,,,28.55546942,,522.1222682,
,23633,-56.25,261.75,-550.5,612.1497978,,84.68379784,,,5.269711724,,529.7615853,
,23668,-50.25,252,-552.75,609.5585493,,82.09254928,,,1.956813671,,526.0671384,
,23704,-54,252,-555.75,612.5994307,,85.1334307,,,6.378252064,,529.9915202,
,23739,-47.25,246.75,-557.25,611.265644,,83.79964397,,,0.003844972,,527.5280078,
,23774,-52.5,243.75,-557.25,610.4898648,,83.02386478,,,0.017017909,,527.5964527,
,23809,-57.75,242.25,-555,608.3133444,,80.84734442,,,1.778557744,,526.1323742,
,23844,-56.25,236.25,-566.25,616.1308201,,88.66482012,,,50.03446665,,534.5395046,
,23879,-41.25,228.75,-564,610.0197743,,82.55377427,,,3.265596847,,525.6589038,
,23914,-54,226.5,-566.25,612.2559208,,84.78992076,,,7.644377897,,530.2308468,
,23949,-60,229.5,-564.75,612.5461717,,85.08017173,,,15.85347826,,531.4476427,
,23984,-50.25,229.5,-558.75,606.1327206,,78.66672061,,,21.47750856,,522.8316167,
,24019,-48.75,233.25,-563.25,611.5821184,,84.11611836,,,0.936508251,,528.4337336,
,24054,-48.75,228,-563.25,609.5991511,,82.13315108,,,1.090282983,,526.4218338,
,24089,-46.5,219,-562.5,605.4167986,,77.95079858,,,32.26300712,,521.7859466,
,24124,-51.75,210,-566.25,606.1494246,,78.68342465,,,13.39277047,,523.8063866,
,24159,-51,214.5,-570,611.1556676,,83.68966757,,,2.283774422,,528.9772162,
,24194,-52.5,209.25,-570.75,610.1617613,,82.69576134,,,0.79039815,,528.3550434,
,24229,-52.5,214.5,-567,608.4862365,,81.02023649,,,1.35863549,,526.3003948,
,24264,-54.75,220.5,-565.5,609.4325742,,81.9665742,,,0.000118601,,527.4768904,
,24299,-63,215.25,-570,612.5369887,,85.07098868,,,24.78278716,,532.4442313,
,24334,-60.75,214.5,-566.25,608.5555644,,81.08956443,,,0.081695375,,527.751824,
,24370,-72,201.75,-567.75,606.8172089,,79.35120889,,,0.793284203,,528.356665,
,24405,-71.25,202.5,-557.25,597.168632,,69.70263196,,,95.32310043,,517.702645,
,24440,-75,216,-562.5,607.1962203,,79.73022034,,,1.488418673,,528.6860077,
,24475,-74.25,213.75,-561.75,605.6114163,,78.14541626,,,0.296771259,,526.9212328,
,24510,-74.25,222.75,-555.75,603.3147499,,75.84874994,,,11.29925861,,524.104563,
,24545,-72.75,219,-554.25,600.3720721,,72.90607214,,,44.76401489,,520.7754085,
,24580,-76.5,219,-553.5,600.1462322,,72.68023218,,,39.15230668,,521.2088196,
,24615,-69,225,-557.25,604.9078959,,77.44189588,,,6.966947274,,524.8265025,
,24650,-69,210,-560.25,602.2798872,,74.81388718,,,24.40211328,,522.5261505,
,24685,-75,214.5,-564.75,608.7510267,,81.28502669,,,8.789376417,,530.4306882,
,24720,-70.5,211.5,-561,603.6749953,,76.20899534,,,10.3760482,,524.2448126,
,24755,-70.5,205.5,-564,604.397634,,76.93163401,,,4.742812096,,525.2882002,
,24790,-70.5,198,-564.75,602.5917461,,75.12574613,,,14.33490585,,523.6798534,
,24825,-66.75,192.75,-569.25,604.6930523,,77.2270523,,,3.544542821,,525.5833044,
,24860,-64.5,188.25,-572.25,605.8616798,,78.39567976,,,0.559559412,,526.717963,
,24895,-66,186,-566.25,599.6591219,,72.19312192,,,50.78266539,,520.3398043,
,24930,-70.5,186,-570.75,604.4185739,,76.95257392,,,1.329165928,,526.3131054,
,24965,-69.75,181.5,-569.25,601.5420808,,74.07608082,,,17.23426684,,523.3145826,
,25000,-66.75,186.75,-569.25,602.8073386,,75.34133862,,,13.00455493,,523.8598171,
,25036,-67.5,174,-570.75,600.489644,,73.02364396,,,27.26529927,,522.2443815,
,25071,-60.75,179.25,-577.5,607.7231072,,80.25710718,,,1.403568425,,528.6507229,
,25106,-63,173.25,-573,601.9248811,,74.45888111,,,19.2326943,,523.0804904,
,25141,-57.75,183.75,-574.5,605.928523,,78.46252301,,,2.42356878,,525.9092185,
,25176,-56.25,183.75,-570.75,602.2322538,,74.76625379,,,34.27324221,,521.6116647,
,25211,-54,193.5,-566.25,600.8305189,,73.36451895,,,69.16087058,,519.1496985,
,25246,-52.5,193.5,-575.25,609.1888562,,81.72285619,,,0.351360248,,528.0587565,
,25281,-48,189,-569.25,601.7229948,,74.25699482,,,65.37297943,,519.3806441,
,25316,-50.25,191.25,-573.75,606.8695803,,79.40358031,,,4.820064413,,525.2705355,
,25351,-47.25,192,-575.25,608.2837537,,80.81775369,,,1.369335128,,526.2958141,
,25386,-48,194.25,-567.75,601.9776782,,74.51167816,,,65.49640891,,519.3730148,
,25421,-47.25,213,-566.25,606.8283324,,79.3623324,,,14.26761,,523.688751,
,25456,-41.25,222.75,-561.75,605.7080051,,78.24200515,,,40.18320698,,521.1269774,
,25491,-46.5,231.75,-562.5,610.1447062,,82.6787062,,,0.854067268,,526.5418424,
,25526,-38.25,233.25,-558.75,606.6878831,,79.2218831,,,36.79332419,,521.4002499,
,25561,-41.25,236.25,-556.5,605.9767941,,78.51079411,,,41.58715238,,521.0171898,
,25596,-43.5,245.25,-551.25,604.9102206,,77.44422061,,,55.52479599,,520.0145038,
,25631,-36.75,243,-552,604.2380015,,76.77200154,,,85.00221863,,518.2463352,
,25666,-33,246.75,-551.25,604.8562846,,77.39028458,,,84.6496573,,518.2654752,
,25702,-36.75,261.75,-555,614.7264636,,87.26046356,,,3.890827505,,529.4385181,
,25737,-33.75,257.25,-552,609.9349351,,82.46893505,,,13.53600412,,523.7868691,
,25772,-34.5,257.25,-545.25,603.8752976,,76.40929756,,,103.7189732,,517.2817488,
,25807,-35.25,262.5,-549,609.5488598,,82.08285981,,,15.35235893,,523.5477914,
,25842,-35.25,272.25,-542.25,607.7809536,,80.31495355,,,34.56807736,,521.5865377,
,25877,-37.5,281.25,-544.5,613.9935362,,86.5275362,,,1.56211149,,528.7158446,
,25912,-40.5,281.25,-536.25,606.8820932,,79.41609316,,,35.88609033,,521.4755,
,25947,-39.75,287.25,-539.25,612.2770513,,84.81105126,,,0.04522297,,527.2533431,
,25982,-44.25,296.25,-532.5,610.9651177,,83.49911766,,,0.61765698,,526.6800884,
,26017,-39,303,-528.75,610.6607589,,83.19475893,,,3.274138849,,525.6565418,
,26052,-36.75,312,-523.5,610.529944,,83.06394398,,,4.239032903,,525.4071088,
,26087,-31.5,318,-517.5,608.2125451,,80.74654509,,,26.58802537,,522.3096422,
,26122,-27,321.75,-512.25,605.5180633,,78.05206331,,,73.69314296,,518.881529,
,26157,-36,339,-504.75,609.0891253,,81.62312525,,,6.53026348,,524.910562,
,26192,-30,337.5,-496.5,601.0977458,,73.6317458,,,144.9778297,,515.425326,
,26227,-30.75,350.25,-492,604.7186329,,77.25263292,,,53.19043066,,520.172823,
,26262,-36,354.75,-486.75,603.3814092,,75.91540923,,,56.99871618,,519.9162506,
,26297,-36,364.5,-483,606.1726239,,78.70662393,,,15.04269768,,523.5875083,
,26332,-36.75,367.5,-475.5,602.085594,,74.619594,,,60.01660215,,519.7189617,
,26368,-36,372.75,-477.75,607.0285207,,79.56252075,,,5.213270389,,525.1827413,
,26403,-29.25,384.75,-468,606.5576024,,79.09160238,,,7.109968209,,524.7995476,
,26438,-27,390,-459.75,603.4890741,,76.02307405,,,31.25364765,,521.8755038,
,26473,-24,393.75,-454.5,601.8183385,,74.35233845,,,53.58231228,,520.146006,
,26508,-18,405.75,-444,601.7416908,,74.27569084,,,46.15852366,,520.6719935,
,26543,-8.25,409.5,-435,597.4808051,,70.01480513,,,143.0983826,,515.5036264,
,26578,-13.5,420,-435,604.8200145,,77.35401455,,,5.6194942,,525.0954528,
,26613,-17.25,426.75,-426,603.2322314,,75.7662314,,,5.592063826,,525.1012455,
,26648,-14.25,426,-419.25,597.87091,,70.40490998,,,66.96178455,,519.2829819,
,26683,-10.5,445.5,-406.5,603.1772128,,75.71121277,,,0.021114307,,527.3206924,
,26718,-21.75,448.5,-401.25,602.1850837,,74.71908367,,,1.230494228,,528.5752764,
,26753,-9.75,447.75,-389.25,593.3723009,,65.90630092,,,83.24129333,,518.3423333,
,26788,-15,450,-389.25,595.1811174,,67.71511739,,,38.44109562,,521.2659116,
,26823,-16.5,455.25,-390,599.6872622,,72.22126225,,,0.440926309,,526.8019772,
,26858,-14.25,458.25,-382.5,597.0781984,,69.6121984,,,7.725388894,,524.6865416,
,26893,-21.75,465,-371.25,595.4197049,,67.95370491,,,2.745383182,,525.8090802,
,26928,-20.25,465,-367.5,593.0356756,,65.56967557,,,16.35995952,,523.4212553,
,26963,-18.75,470.25,-359.25,592.0702555,,64.60425554,,,14.76186865,,523.6238823,
,26998,-19.5,480,-348,593.1983227,,65.73232265,,,0.029028383,,527.2956228,
,27033,-15,481.5,-334.5,586.4788999,,59.01289988,,,38.49811875,,521.2613148,
,27069,-16.5,489.75,-326.25,588.6988831,,61.23288313,,,2.620842916,,525.8470982,
,27104,-17.25,495.75,-302.25,580.8792366,,53.41323659,,,34.35222303,,521.604923,
,27139,-21,503.25,-297,584.7311882,,57.26518824,,,0.179827816,,527.8900611,
,27174,-27,510,-289.5,587.0598351,,59.59383511,,,32.21937012,,533.1422109,
,27209,-22.5,503.25,-288.75,580.6404869,,53.17448688,,,6.095944017,,524.9970034,
,27244,-27.75,501,-281.25,575.2152858,,47.74928578,,,42.9318574,,520.9137594,
,27279,-31.5,508.5,-277.5,580.1471796,,52.6811796,,,0.495147047,,528.1696669,
,27314,-33,507,-274.5,577.4844154,,50.01841537,,,2.506282549,,525.8828757,
,27349,-33,503.25,-264,569.25,,41.784,,,81.02352912,,518.4646929,
,27384,-33,512.25,-258,574.5024478,,47.03644778,,,1.934264774,,526.0752215,
,27419,-30.75,513,-255.75,574.0406127,,46.57461267,,,3.045279207,,525.7209272,
,27454,-30,513,-246,569.7236172,,42.2576172,,,22.17457545,,522.7570112,
,27489,-33,516.75,-245.25,572.9460053,,45.48000531,,,0.085723468,,527.1732143,
,27524,-24,522.75,-232.5,572.6253684,,45.15936837,,,1.080392145,,528.5054191,
,27559,-31.5,521.25,-219,566.2639071,,38.79790711,,,4.720403637,,525.293351,
,27594,-26.25,524.25,-218.25,568.4718001,,41.00580009,,,0.021136431,,527.3206163,
,27629,-32.25,527.25,-213,569.5626612,,42.09666117,,,10.51529895,,530.7087302,
,27664,-27.75,526.5,-204.75,565.5924991,,38.12649907,,,0.001926706,,527.4221057,
,27699,-32.25,522.75,-201.75,561.2581291,,33.79212912,,,13.93330682,,523.7332655,
,27735,-28.5,529.5,-198,566.0269428,,38.56094282,,,4.914747078,,529.6829229,
,27770,-36,531.75,-192,566.496304,,39.03030405,,,28.02904649,,532.7602465,
,27805,-32.25,528,-177,557.8109559,,30.34495588,,,2.526316509,,525.8765609,
,27840,-42.75,531,-177,561.3533312,,33.88733125,,,16.13487318,,531.4828238,
,27875,-42.75,529.5,-171,558.0670323,,30.60103226,,,2.99788261,,529.1974395,
,27910,-49.5,534,-156.75,558.7278519,,31.26185191,,,49.94115963,,534.5329059,
,27945,-41.25,528,-155.25,551.8950308,,24.42903078,,,2.474047502,,525.8930895,
,27980,-49.5,528,-138.75,548.1658622,,20.69986222,,,0.118151792,,527.1222678,
,28015,-49.5,531.75,-138.75,551.778828,,24.31282797,,,14.10043114,,531.2210541,
,28050,-55.5,529.5,-123,546.4242857,,18.9582857,,,7.287970088,,530.1656241,
,28085,-67.5,530.25,-115.5,546.8652142,,19.3992142,,,48.67651978,,534.442856,
,28120,-66,529.5,-98.25,542.5673345,,15.10133453,,,42.57725169,,533.9911246,
,28155,-60.75,522.75,-96.75,535.0875512,,7.621551247,,,4.714420613,,525.2947283,
,28190,-67.5,528.75,-85.5,539.8546679,,12.38866794,,,51.42105407,,534.6368475,
,28225,-66.75,522.75,-73.5,532.0952687,,4.629268725,,,3.221551355,,529.2608681,
,28260,-72.75,519,-63.75,527.9371411,,0.471141145,,,0.77627898,,528.347067,
,28295,-75.75,521.25,-55.5,529.6412701,,2.175270106,,,30.09506836,,532.9518972,
,28330,-79.5,525.75,-48.75,533.9568101,,6.490810051,,,158.6234084,,540.0605785,
,28365,-81.75,517.5,-43.5,525.7200419,,-1.745958058,,,30.77063926,,533.0131289,
,28400,-79.5,516.75,-41.25,524.4543593,,-3.011640689,,,19.93332879,,531.9306757,
,28436,-84,521.25,-41.25,529.5839169,,2.117916863,,,113.9046973,,538.1386144,
,28471,-81.75,516,-33.75,523.5247129,,-3.941287116,,,35.25909509,,533.4039369,
,28506,-85.5,507.75,-23.25,515.4230059,,-12.04299411,,,0.845960663,,528.3857612,
,28541,-86.25,513,-18.75,520.5378228,,-6.928177167,,,59.8129173,,535.1998811,
,28576,-89.25,502.5,-3.75,510.3781686,,-17.08783138,,,3.505796525,,529.3383772,
,28611,-90,511.5,-2.25,519.3624096,,-8.103590405,,,139.5350691,,539.2784963,
,28646,-96,504.75,12,513.9382867,,-13.52771334,,,126.6521726,,538.7199847,
,28681,-101.25,501.75,16.5,512.1297443,,-15.3362557,,,133.5729982,,539.0233785,
,28716,-96.75,494.25,26.25,504.3140762,,-23.15192375,,,32.24648556,,533.1445989,
,28751,-102,495.75,28.5,506.9362016,,-20.52979839,,,97.78328443,,537.3545431,
,28786,-101.25,489.75,27.75,500.8759203,,-26.59007974,,,11.36151396,,530.8366845,
,28821,-103.5,488.25,36,500.3961556,,-27.06984444,,,32.88135325,,533.2002265,
,28856,-102.75,486,45,498.7770669,,-28.68893307,,,44.70486873,,534.15217,
,28891,-99,480,46.5,492.3040219,,-35.16197808,,,0.000182577,,527.4795121,
,28926,-109.5,478.5,56.25,494.0815343,,-33.38446574,,,42.92381928,,534.0176272,
,28961,-106.5,474.75,62.25,490.514908,,-36.95109197,,,18.89469263,,531.8128026,
,28996,-106.5,473.25,67.5,489.7591883,,-37.70681172,,,27.28350118,,532.6893611,
,29031,-108,467.25,75.75,485.5148041,,-41.9511959,,,15.07886975,,531.349152,
,29066,-105.75,464.25,88.5,484.296784,,-43.16921599,,,39.92642478,,533.784736,
,29102,-107.25,459,93.75,480.5961142,,-46.86988578,,,21.75246466,,532.1299538,
,29137,-104.25,459,103.5,481.9349671,,-45.53103291,,,72.98173783,,536.008935,
,29172,-105,447.75,119.25,475.1059092,,-52.36009075,,,52.5284738,,534.713653,
,29207,-105,444.75,118.5,472.0908943,,-55.37510568,,,17.33045512,,531.6289863,
,29242,-100.5,444,126,472.3475945,,-55.11840553,,,37.09672058,,533.5567077,
,29277,-96,441.75,133.5,471.3611275,,-56.10487252,,,47.27003945,,534.341321,
,29312,-97.5,437.25,136.5,468.3226052,,-59.14339484,,,28.02071323,,532.7594595,
,29347,-99.75,430.5,147,465.7137667,,-61.75223329,,,45.91529446,,534.2420825,
,29382,-96,426.75,144.75,460.7430141,,-66.72298595,,,0.662435079,,528.2799011,
,29417,-89.25,426,152.25,461.1091248,,-66.35687517,,,6.519914849,,530.0194124,
,29452,-84,422.25,163.5,460.52504,,-66.94095996,,,24.92863911,,532.4588588,
,29487,-75,419.25,168.75,458.1180252,,-69.34797481,,,9.902535094,,530.6128294,
,29522,-70.5,414,171,453.4393565,,-74.02664353,,,1.043118038,,526.4446685,
,29557,-56.25,411.75,177,451.6980463,,-75.76795373,,,7.531328339,,524.7216734,
,29592,-60.75,405,182.25,448.2528583,,-79.21314167,,,10.52441225,,524.2218649,
,29627,-51.75,411.75,185.25,454.4597754,,-73.00622455,,,3.837885658,,529.4250522,
,29662,-53.25,408,191.25,453.7357436,,-73.73025642,,,13.48293159,,531.1379112,
,29697,-35.25,401.25,198,448.8297283,,-78.63627171,,,0.946935788,,526.4928937,
,29732,-33,390,207,442.761787,,-84.70421303,,,11.17314965,,524.1233738,
,29767,-33.75,382.5,215.25,440.2020843,,-87.26391573,,,5.683549996,,525.0819803,
,29803,-33,373.5,224.25,436.8973707,,-90.56862933,,,3.745793442,,525.5305948,
,29838,-33.75,367.5,235.5,437.7848358,,-89.68116415,,,10.25117656,,530.6677459,
,29873,-33.75,364.5,228.75,431.65481,,-95.81119,,,20.53154095,,522.9348257,
,29908,-39,360,229.5,428.7088173,,-98.75718274,,,34.94760801,,521.5543498,
,29943,-41.25,360,240.75,435.0426703,,-92.42332968,,,16.32559514,,531.5064944,
,29978,-38.25,352.5,249,433.2670222,,-94.19897783,,,28.31262112,,532.7869605,
,30013,-42.75,346.5,249,428.8249206,,-98.64107943,,,5.641095274,,529.841099,
,30048,-44.25,342,249,425.3505172,,-102.1154828,,,0.043250843,,527.2580316,
,30083,-39,339,257.25,427.3401017,,-100.1258983,,,15.02303204,,531.3419556,
,30118,-42,328.5,261,421.6601119,,-105.8058881,,,1.742722453,,528.7861221,
,30153,-36.75,321.75,264.75,418.2895976,,-109.1764024,,,0.353675001,,526.8712942,
,30188,-48.75,324,266.25,422.1867182,,-105.2792818,,,24.18911591,,532.3842432,
,30223,-46.5,312.75,261.75,410.4727457,,-116.9932543,,,40.76722251,,521.0810785,
,30258,-52.5,305.25,267.75,409.418948,,-118.047052,,,13.63791215,,523.7730456,
,30293,-59.25,306.75,268.5,411.9446261,,-115.5213739,,,0.124255065,,527.1135017,
,30328,-63.75,294.75,278.25,410.3226627,,-117.1433373,,,11.01817724,,530.785364,
